,Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu brand,HDD,SSD,Gpu brand,os,Inches
0,Apple,Ultrabook,8,1.37,71378.6832,0,1,226.98300468106115,Intel Core i5,0,128,Intel,Mac,13.3
1,Apple,Ultrabook,8,1.34,47895.5232,0,0,127.67794013309688,Intel Core i5,0,0,Intel,Mac,13.3
2,HP,Notebook,8,1.86,30636.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux,15.6
3,Apple,Ultrabook,16,1.83,135195.33599999998,0,1,220.53462386625827,Intel Core i7,0,512,AMD,Mac,15.4
4,Apple,Ultrabook,8,1.37,96095.808,0,1,226.98300468106115,Intel Core i5,0,256,Intel,Mac,13.3
5,Acer,Notebook,4,2.1,21312.0,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,15.6
6,Apple,Ultrabook,16,2.04,114017.6016,0,1,220.53462386625827,Intel Core i7,0,0,Intel,Mac,15.4
7,Apple,Ultrabook,8,1.34,61735.536,0,0,127.67794013309688,Intel Core i5,0,0,Intel,Mac,13.3
8,Asus,Ultrabook,16,1.3,79653.59999999999,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows,14.0
9,Acer,Ultrabook,8,1.6,41025.6,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
10,HP,Notebook,4,1.86,20986.992,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux,15.6
11,HP,Notebook,4,1.86,18381.0672,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Others/No OS/Linux,15.6
12,Apple,Ultrabook,16,1.83,130001.6016,0,1,220.53462386625827,Intel Core i7,0,256,AMD,Mac,15.4
13,Dell,Notebook,4,2.2,26581.392,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows,15.6
14,Apple,Ultrabook,8,0.92,67260.672,0,1,226.41554716935852,Other Intel Processor,0,256,Intel,Mac,12.0
15,Apple,Ultrabook,8,1.37,80908.344,0,1,226.98300468106115,Intel Core i5,0,256,Intel,Mac,13.3
16,Dell,Notebook,8,2.2,39693.6,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,15.6
17,Apple,Ultrabook,16,1.83,152274.24,0,1,220.53462386625827,Intel Core i7,0,512,AMD,Mac,15.4
18,Lenovo,Notebook,8,2.2,26586.72,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Others/No OS/Linux,15.6
19,Dell,Ultrabook,8,1.22,52161.12,1,1,165.6321180513006,Intel Core i5,0,128,Intel,Windows,13.3
20,Asus,Netbook,2,0.98,10224.432,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,11.6
21,Lenovo,Gaming,8,2.5,53226.72,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,15.6
22,HP,Notebook,4,1.86,13746.24,0,0,100.45466986113651,AMD Processor,500,0,AMD,Others/No OS/Linux,15.6
23,Dell,2 in 1 Convertible,8,1.62,43636.32,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
24,HP,Ultrabook,8,1.91,35111.52,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
25,Dell,Notebook,4,2.3,22305.1392,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
26,Apple,Ultrabook,8,1.35,58554.72,0,0,127.67794013309688,Intel Core i5,0,0,Intel,Mac,13.3
27,Dell,Notebook,8,2.2,42624.0,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,15.6
28,Dell,Ultrabook,8,1.88,69157.44,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows,15.6
29,HP,Notebook,8,2.5,47738.88,0,0,127.33567457123111,Intel Core i5,1000,0,Nvidia,Windows,17.3
30,Chuwi,Notebook,4,1.89,13053.0672,0,0,141.21199808219862,Other Intel Processor,0,0,Intel,Windows,15.6
31,Asus,Notebook,2,1.65,10602.72,0,0,111.93520355955211,AMD Processor,0,0,AMD,Windows,14.0
32,HP,Notebook,4,2.71,23389.92,0,0,127.33567457123111,AMD Processor,500,0,AMD,Windows,17.3
33,Dell,Ultrabook,16,1.2,99580.32,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows,13.3
34,Apple,Ultrabook,8,1.35,53173.44,0,0,127.67794013309688,Intel Core i5,0,0,Intel,Mac,13.3
35,Lenovo,Notebook,4,1.44,13266.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
36,Acer,Notebook,4,2.1,19553.76,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux,15.6
37,Dell,Notebook,8,2.8,52161.12,0,1,127.33567457123111,Intel Core i5,1000,128,AMD,Windows,17.3
38,HP,Notebook,4,1.86,26037.4032,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows,15.6
39,HP,Notebook,8,2.1,46833.12,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
40,Asus,Notebook,4,2.0,20725.92,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Others/No OS/Linux,15.6
41,Dell,Gaming,16,2.65,79866.72,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
42,Asus,Notebook,8,2.3,27864.9072,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux,15.6
43,Acer,Notebook,4,2.2,36336.96,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
44,Dell,2 in 1 Convertible,12,2.77,53226.72,1,0,127.33567457123111,Intel Core i5,1000,0,Nvidia,Windows,17.3
45,Apple,Ultrabook,8,1.37,75604.31999999999,0,1,226.98300468106115,Intel Core i5,0,256,Intel,Mac,13.3
46,Lenovo,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Others/No OS/Linux,15.6
47,Asus,Gaming,8,3.2,69210.72,0,0,127.33567457123111,AMD Processor,1000,256,AMD,Windows,17.3
48,Dell,Notebook,4,2.3,34045.92,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,15.6
49,Asus,Notebook,4,2.8,24828.48,0,0,90.58340172449303,Other Intel Processor,1000,0,Nvidia,Windows,17.3
50,Lenovo,2 in 1 Convertible,4,0.69,16996.32,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux,10.1
51,Acer,Notebook,8,2.2,44808.48,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
52,HP,Notebook,4,1.86,21231.5472,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,15.6
53,HP,Notebook,8,1.49,58767.84,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,13.3
54,Acer,Notebook,4,2.4,20459.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
55,Dell,Notebook,8,2.13,40908.384,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,15.6
56,HP,Notebook,4,1.91,23389.92,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Windows,15.6
57,Asus,Notebook,4,2.0,31232.203200000004,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows,15.6
58,MSI,Gaming,16,2.43,130482.72,0,0,127.33567457123111,Intel Core i7,2000,256,Nvidia,Windows,17.3
59,Asus,Notebook,4,2.0,22111.2,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Others/No OS/Linux,15.6
60,Dell,Notebook,16,2.8,69210.72,0,0,127.33567457123111,Intel Core i7,2000,256,AMD,Windows,17.3
61,Dell,Ultrabook,8,1.7,46833.12,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
62,Lenovo,Notebook,8,1.7,31914.72,0,1,157.3505121487356,Intel Core i3,0,256,Intel,Others/No OS/Linux,14.0
63,Asus,Notebook,8,1.4,50136.48,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
64,HP,Notebook,8,1.86,36763.2,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
65,Asus,Ultrabook,16,1.8,105654.24,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,15.6
66,HP,Notebook,4,1.86,23373.4032,0,0,100.45466986113651,Intel Core i3,500,0,AMD,Windows,15.6
67,HP,Notebook,4,1.44,12201.12,0,0,111.93520355955211,Other Intel Processor,0,32,Intel,Windows,14.0
68,Lenovo,Notebook,4,1.9,29250.72,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,15.6
69,Asus,Gaming,12,3.0,50562.72,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux,17.3
70,Microsoft,Ultrabook,4,1.252,58021.92,1,0,200.84255993695703,Intel Core i5,0,128,Intel,Windows,13.5
71,Dell,Ultrabook,8,1.4,50882.4,0,1,165.6321180513006,Intel Core i7,0,256,AMD,Windows,13.3
72,Dell,Notebook,8,2.2,46353.6,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,15.6
73,MSI,Gaming,8,2.7,58341.6,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows,17.3
74,Acer,Notebook,8,2.1,20725.92,0,0,111.93520355955211,Intel Core i3,1000,0,Intel,Windows,14.0
75,Asus,Gaming,8,2.2,50562.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
76,Lenovo,Notebook,8,2.2,27652.32,0,0,141.21199808219862,Intel Core i5,2000,0,Intel,Others/No OS/Linux,15.6
77,Dell,Notebook,8,2.02,45554.4,0,0,141.21199808219862,Intel Core i7,1000,128,Intel,Windows,15.6
78,Acer,Notebook,4,2.2,28238.4,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,15.6
79,HP,Notebook,8,2.5,52054.56,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows,17.3
80,Dell,Ultrabook,8,1.88,58403.4048,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
81,Apple,Ultrabook,8,0.92,80452.8,0,1,226.41554716935852,Intel Core i5,0,512,Intel,Mac,12.0
82,HP,Notebook,8,1.63,45820.8,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
83,Lenovo,Notebook,4,2.2,21258.72,0,0,141.21199808219862,AMD Processor,0,128,AMD,Windows,15.6
84,Acer,Notebook,4,2.1,21045.6,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows,15.6
85,Dell,Gaming,16,2.65,71874.72,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
86,HP,Ultrabook,8,1.83,37242.72,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
87,HP,Notebook,8,1.96,31914.1872,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
88,Asus,Gaming,16,2.2,77202.72,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
89,Dell,Ultrabook,8,1.21,87858.72,0,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
90,Asus,Gaming,8,2.45,37242.72,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,15.6
91,Acer,Notebook,8,2.2,36709.92,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
92,HP,Notebook,16,1.49,63776.16,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,13.3
93,Dell,Gaming,8,2.65,63669.6,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
94,Asus,Ultrabook,8,1.25,55890.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
95,Acer,2 in 1 Convertible,8,1.5,45128.16,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
96,Dell,Notebook,8,2.2,31962.672,0,0,141.21199808219862,Intel Core i7,1000,0,AMD,Others/No OS/Linux,15.6
97,Dell,Notebook,4,2.2,25840.8,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Others/No OS/Linux,15.6
98,Asus,Notebook,6,2.0,30742.56,0,0,141.21199808219862,Intel Core i3,0,256,Nvidia,Windows,15.6
99,HP,Gaming,12,2.62,66546.72,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
100,HP,Notebook,8,1.91,38308.32,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,15.6
101,HP,Notebook,4,2.1,18594.72,0,0,141.21199808219862,AMD Processor,500,0,AMD,Windows,15.6
102,Dell,Notebook,8,2.2,34472.16,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux,15.6
103,HP,Ultrabook,8,1.38,59620.32,0,1,165.6321180513006,Intel Core i7,0,256,Nvidia,Windows,13.3
104,Microsoft,Ultrabook,8,1.252,71395.2,1,0,200.84255993695703,Intel Core i5,0,256,Intel,Windows,13.5
105,HP,Notebook,6,1.58,35111.52,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,14.0
106,Lenovo,Notebook,4,1.85,22105.872,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,15.6
107,Asus,Ultrabook,8,1.3,63563.04,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows,14.0
108,MSI,Gaming,16,2.2,69210.72,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
109,Lenovo,Notebook,8,1.58,78854.4,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
110,Asus,Ultrabook,16,1.5,67239.36,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
111,Dell,Ultrabook,8,1.23,73473.12,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows,13.3
112,Lenovo,2 in 1 Convertible,8,1.37,74538.72,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
113,HP,Notebook,4,1.63,38468.16,0,1,111.93520355955211,Intel Core i5,500,0,Intel,Windows,14.0
114,Dell,Ultrabook,8,1.21,86793.12,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
115,HP,2 in 1 Convertible,8,1.26,74538.1872,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
116,HP,Notebook,8,1.63,57755.52,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,14.0
117,Dell,Notebook,8,2.16,60223.98239999999,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
118,Asus,Notebook,4,2.0,30049.92,0,0,127.33567457123111,Intel Core i3,1000,0,Nvidia,Windows,17.3
119,Asus,Notebook,8,1.7,59567.04,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
120,Acer,Notebook,6,2.1,25521.12,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,15.6
121,MSI,Gaming,16,1.8,119427.12,0,0,141.21199808219862,Intel Core i7,2000,256,Nvidia,Windows,15.6
122,Lenovo,Notebook,8,2.2,33513.119999999995,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux,15.6
123,HP,Notebook,16,2.5,67718.88,0,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows,17.3
124,Acer,Notebook,4,2.1,24029.28,0,0,100.45466986113651,AMD Processor,0,256,AMD,Windows,15.6
125,HP,Notebook,4,1.86,13799.52,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,15.6
126,HP,Notebook,8,1.63,43263.36,0,0,157.3505121487356,Intel Core i5,1000,0,Intel,Windows,14.0
127,Asus,Notebook,4,1.65,14811.3072,0,0,111.93520355955211,AMD Processor,0,64,AMD,Windows,14.0
128,Dell,Notebook,16,2.8,74378.87999999999,0,0,127.33567457123111,Intel Core i7,2000,256,AMD,Windows,17.3
129,HP,Notebook,8,2.5,49443.84,0,0,127.33567457123111,Intel Core i5,0,256,Intel,Windows,17.3
130,Dell,Notebook,8,2.36,34045.3872,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows,15.6
131,Dell,Notebook,4,2.2,23922.72,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Windows,15.6
132,Acer,Ultrabook,8,1.6,47099.52,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
133,Acer,Notebook,4,2.2,30476.16,0,0,141.21199808219862,Intel Core i3,0,256,Nvidia,Windows,15.6
134,HP,Notebook,8,2.05,31861.44,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows,15.6
135,HP,Notebook,8,1.63,52640.64,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
136,Lenovo,Notebook,4,1.9,13445.7408,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,15.6
137,Asus,Gaming,8,3.0,49976.64,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows,17.3
138,Lenovo,Notebook,4,2.2,26586.72,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux,15.6
139,HP,Notebook,4,1.32,37242.72,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
140,Acer,Notebook,4,3.0,34898.4,0,1,127.33567457123111,Intel Core i3,1000,0,Nvidia,Windows,17.3
141,Lenovo,Notebook,8,1.75,59461.5456,0,1,157.3505121487356,Intel Core i5,0,256,AMD,Windows,14.0
142,Lenovo,Gaming,8,2.4,46300.32,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux,15.6
143,Toshiba,Notebook,4,2.1,32074.56,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,15.6
144,HP,Notebook,4,1.86,19660.32,0,0,100.45466986113651,AMD Processor,0,256,AMD,Windows,15.6
145,Asus,Ultrabook,8,1.25,58554.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
146,HP,Ultrabook,8,0.97,107305.92,1,1,352.4651472131677,Other Intel Processor,0,512,Intel,Windows,12.5
147,Asus,Notebook,4,2.0,18328.32,0,0,141.21199808219862,Other Intel Processor,1000,0,Intel,Windows,15.6
148,MSI,Gaming,16,2.9,108105.12,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
149,Acer,Notebook,4,2.1,23816.16,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
150,Dell,Gaming,16,2.56,66560.5728,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,15.6
151,Dell,Gaming,8,2.62,47898.72,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia,Windows,15.6
152,Lenovo,Notebook,4,1.9,26533.44,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows,15.6
153,MSI,Gaming,16,2.8,100699.2,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
154,HP,Ultrabook,4,1.48,57648.96,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
155,HP,Notebook,6,1.91,32980.32,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,15.6
156,Lenovo,2 in 1 Convertible,4,1.74,33513.119999999995,1,1,157.3505121487356,Intel Core i3,0,256,Intel,Windows,14.0
157,Asus,2 in 1 Convertible,8,1.1,70063.2,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
158,Dell,2 in 1 Convertible,8,1.56,55890.72,1,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
159,Toshiba,Notebook,4,2.1,23816.16,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,15.6
160,Asus,Notebook,4,2.03,21471.84,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows,15.6
161,Acer,Notebook,4,3.0,42890.4,0,1,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows,17.3
162,Dell,Notebook,8,2.13,38787.84,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,15.6
163,Lenovo,Gaming,16,2.5,57489.12,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
164,Acer,Notebook,4,2.1,18541.44,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,15.6
165,MSI,Gaming,16,2.4,95850.72,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
166,Acer,Notebook,4,2.1,19367.8128,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,15.6
167,Dell,Gaming,8,2.56,56502.9072,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
168,Acer,Notebook,8,3.0,45501.12,0,1,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows,17.3
169,HP,Notebook,4,1.49,40173.12,0,1,165.6321180513006,Intel Core i5,500,0,Intel,Windows,13.3
170,Huawei,Ultrabook,8,1.05,71874.72,0,1,199.69207064108247,Intel Core i5,0,256,Intel,Windows,13.0
171,HP,Notebook,6,2.71,37242.72,0,1,127.33567457123111,Intel Core i5,2000,0,AMD,Windows,17.3
172,Lenovo,Notebook,4,2.2,16463.52,0,0,100.45466986113651,AMD Processor,500,0,AMD,Others/No OS/Linux,15.6
173,Toshiba,Notebook,4,2.0,26053.92,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,15.6
174,HP,Notebook,8,2.5,49177.44,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows,17.3
175,Dell,Notebook,8,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
176,Acer,Notebook,4,2.1,23922.72,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,15.6
177,MSI,Gaming,32,4.4,149130.72,0,0,119.7232157653423,Intel Core i7,1000,512,Nvidia,Windows,18.4
178,Lenovo,Notebook,8,1.9,43316.64,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows,15.6
179,HP,2 in 1 Convertible,8,1.29,79866.72,1,1,331.2642361026012,Intel Core i5,0,256,Intel,Windows,13.3
180,Dell,Notebook,16,2.02,55890.72,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Others/No OS/Linux,15.6
181,Dell,Ultrabook,8,1.23,74538.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
182,Lenovo,2 in 1 Convertible,16,1.4,98514.72,1,1,316.96506044349616,Intel Core i7,0,512,Intel,Windows,13.9
183,Toshiba,Notebook,8,2.0,42251.04,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows,15.6
184,Xiaomi,Notebook,8,1.95,63882.72,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux,15.6
185,Dell,Notebook,16,2.77,82530.72,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows,17.3
186,Dell,Notebook,16,2.06,127712.16,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,15.6
187,Lenovo,Gaming,8,2.4,41505.12,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux,15.6
188,Acer,Ultrabook,8,1.12,52693.92,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
189,Dell,Notebook,8,2.8,57808.8,0,0,127.33567457123111,Intel Core i7,1000,128,AMD,Windows,17.3
190,Lenovo,2 in 1 Convertible,16,1.42,150462.72,1,0,209.8006828649808,Intel Core i7,0,1000,Intel,Windows,14.0
191,Vero,Notebook,4,1.3,13852.8,0,1,157.3505121487356,Other Intel Processor,0,0,Intel,Windows,14.0
192,Xiaomi,Ultrabook,8,1.3,53274.67199999999,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Others/No OS/Linux,13.3
193,Lenovo,Notebook,8,2.8,37189.44,0,0,106.11306214269258,Intel Core i5,0,256,Nvidia,Others/No OS/Linux,17.3
194,Dell,2 in 1 Convertible,8,1.62,44701.92,1,1,165.6321180513006,Intel Core i7,1000,0,Intel,Windows,13.3
195,HP,Notebook,8,2.5,48697.92,0,1,127.33567457123111,Intel Core i5,1000,0,Nvidia,Windows,17.3
196,Razer,Gaming,32,3.49,324954.72,1,0,254.67134914246222,Intel Core i7,0,1000,Nvidia,Windows,17.3
197,HP,Notebook,8,1.49,51095.52,0,0,165.6321180513006,Intel Core i5,0,512,Intel,Windows,13.3
198,HP,Gaming,16,3.35,73473.12,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
199,HP,Notebook,8,2.5,55677.6,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,17.3
200,Dell,Gaming,16,2.65,98301.6,0,1,282.42399616439724,Intel Core i7,1000,512,Nvidia,Windows,15.6
201,Lenovo,Notebook,4,2.1,26267.04,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows,15.6
202,Acer,Notebook,8,2.23,39533.76,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
203,Lenovo,Gaming,16,3.2,93186.72,0,1,141.21199808219862,Intel Core i7,1000,512,Nvidia,Windows,15.6
204,Dell,Workstation,16,2.8,162770.4,0,0,282.42399616439724,Other Intel Processor,1000,256,Nvidia,Windows,15.6
205,Lenovo,Gaming,16,2.4,74485.44,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Others/No OS/Linux,15.6
206,Dell,Notebook,6,2.3,23389.92,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
207,Dell,Ultrabook,8,1.21,103842.72,1,1,331.2642361026012,Intel Core i7,0,256,Intel,Windows,13.3
208,Dell,Ultrabook,8,1.2,77202.72,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
209,Lenovo,Notebook,8,2.2,31808.16,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows,15.6
210,Acer,Notebook,8,2.4,41505.12,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux,15.6
211,Asus,Gaming,16,2.9,74964.95999999999,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
212,HP,Notebook,4,2.1,18594.72,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Others/No OS/Linux,15.6
213,Lenovo,Notebook,8,2.2,29250.72,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux,15.6
214,Huawei,Ultrabook,8,1.05,79866.72,0,1,199.69207064108247,Intel Core i7,0,512,Intel,Windows,13.0
215,Dell,Ultrabook,8,1.4,49650.5664,0,1,165.6321180513006,Intel Core i7,0,256,AMD,Windows,13.3
216,Lenovo,Notebook,8,2.8,31381.92,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux,17.3
217,HP,Notebook,8,1.63,54931.68,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows,14.0
218,Dell,Ultrabook,8,1.6,61218.72,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
219,Dell,2 in 1 Convertible,16,1.62,68145.12,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,13.3
220,Dell,Notebook,8,2.2,36089.208,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Others/No OS/Linux,15.6
221,Lenovo,2 in 1 Convertible,8,1.74,47898.72,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
222,Toshiba,Ultrabook,8,1.2,72620.64,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
223,HP,Notebook,8,2.1,42304.32,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,15.6
224,Dell,Gaming,16,4.42,130873.7952,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
225,Acer,Notebook,8,2.2,44328.96,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
226,Dell,Notebook,16,2.3,45768.0528,1,0,141.21199808219862,Intel Core i7,1000,0,AMD,Windows,15.6
